,accx,accy,accz,gyrox,gyroy,gyroz,heart rate
0,walk,walk,walk,walk,walk,walk,walk
1,-7.8809085,-49.565235,46.178772,0.0,0.0,0.0,0.0
2,-7.8809085,-49.565235,46.178772,0.1985962,0.0021240234,0.004248047,0.0
3,-6.3409204,-39.64689,36.701027,0.1985962,0.0021240234,0.004248047,0.0
4,-6.3409204,-39.64689,36.701027,0.6977417,-0.11682129,0.11151123,0.0
5,-5.107612,-31.42529,29.101215,0.6977417,-0.11682129,0.11151123,0.0
6,-5.107612,-31.42529,29.101215,0.32709962,-0.093457036,0.0010620117,0.0
7,-4.1138363,-24.82214,23.28178,0.32709962,-0.093457036,0.0010620117,0.0
8,-4.1138363,-24.82214,23.28178,-0.15717773,0.014868164,-0.1263794,0.0
9,-3.2954144,-19.79338,18.806198,-0.15717773,0.014868164,-0.1263794,0.0
10,-3.2954144,-19.79338,18.806198,-0.4364868,0.09133301,-0.19116211,0.0
11,-2.635233,-16.011463,15.191601,-0.4364868,0.09133301,-0.19116211,0.0
12,-2.635233,-16.011463,15.191601,-0.32816163,0.10620117,-0.16779785,0.0
13,-2.1205034,-13.004421,12.154148,-0.32816163,0.10620117,-0.16779785,0.0
14,-2.1205034,-13.004421,12.154148,-0.047790527,0.06265869,-0.05628662,0.0
15,-1.7303505,-10.457542,9.625336,-0.047790527,0.06265869,-0.05628662,0.0
16,-1.7303505,-10.457542,9.625336,0.039294433,0.053100586,-0.0063720704,0.0
17,-1.4118319,-8.356049,7.6286507,0.039294433,0.053100586,-0.0063720704,0.0
18,-1.4118319,-8.356049,7.6286507,-0.032922365,0.06584473,0.07327881,0.0
19,-1.4118319,-8.356049,7.6286507,-0.023364259,0.05628662,0.12956543,0.0
20,-1.1022434,-6.7401237,6.0827675,-0.023364259,0.05628662,0.12956543,0.0
21,-0.83621407,-5.4595795,4.8664207,-0.023364259,0.05628662,0.12956543,0.0
22,-0.83621407,-5.4595795,4.8664207,0.011682129,0.04991455,0.13487549,0.0
23,-0.64969635,-4.3872185,3.8970566,0.011682129,0.04991455,0.13487549,0.0
24,-0.64969635,-4.3872185,3.8970566,0.007434082,0.0541626,0.08071289,0.0
25,-0.5015812,-3.4952736,3.1068687,0.007434082,0.0541626,0.08071289,0.0
26,-0.5015812,-3.4952736,3.1068687,-0.0010620117,0.059472658,0.02442627,0.0
27,-0.37052727,-2.777153,2.4619484,-0.0010620117,0.059472658,0.02442627,0.0
28,-0.37052727,-2.777153,2.4619484,0.021240234,0.0541626,-0.007434082,0.0
29,-0.28356743,-2.179325,1.9546432,0.021240234,0.0541626,-0.007434082,0.0
30,-0.28356743,-2.179325,1.9546432,-0.0021240234,0.057348635,-0.059472658,0.0
31,-0.2481556,-1.7229004,1.5758514,-0.0021240234,0.057348635,-0.059472658,0.0
32,-0.2481556,-1.7229004,1.5758514,0.0021240234,0.059472658,-0.09451904,0.0
33,-0.22734547,-1.3932991,1.2733917,0.0021240234,0.059472658,-0.09451904,0.0
34,-0.22734547,-1.3932991,1.2733917,-0.0010620117,0.05522461,-0.08602295,0.0
35,-0.21219826,-1.1316452,1.0120735,-0.0010620117,0.05522461,-0.08602295,0.0
36,-0.21219826,-1.1316452,1.0120735,-0.015930176,0.047790527,-0.06265869,0.0
37,-0.1952591,-0.9078827,0.8057747,-0.015930176,0.047790527,-0.06265869,0.0
38,-0.1952591,-0.9078827,0.8057747,-0.050976563,0.052038576,-0.0541626,0.0
39,-0.17901039,-0.7286835,0.63386536,-0.050976563,0.052038576,-0.0541626,0.0
40,-0.17901039,-0.7286835,0.63386536,-0.045666505,0.038232423,-0.0180542,0.0
41,-0.13811779,-0.6125374,0.5076752,-0.045666505,0.038232423,-0.0180542,0.0
42,-0.13811779,-0.6125374,0.5076752,-0.04248047,0.025488282,0.019116212,0.0
43,-0.11577988,-0.5091095,0.41910553,-0.04248047,0.025488282,0.019116212,0.0
44,-0.11577988,-0.5091095,0.41910553,-0.046728518,0.021240234,0.011682129,0.0
45,-0.11577988,-0.5091095,0.41910553,-0.040356446,0.007434082,0.028674318,0.0
46,-0.118844986,-0.4100113,0.33306122,-0.040356446,0.007434082,0.028674318,0.0
47,-0.12733936,-0.3315506,0.2402153,-0.040356446,0.007434082,0.028674318,0.0
48,-0.12733936,-0.3315506,0.2402153,-0.0063720704,-0.009558106,0.015930176,0.0
49,-0.13498878,-0.2674141,0.15346527,-0.0063720704,-0.009558106,0.015930176,0.0
50,-0.13498878,-0.2674141,0.15346527,-0.015930176,-0.012744141,0.0053100586,0.0
51,-0.14894581,-0.24201965,0.09062958,-0.015930176,-0.012744141,0.0053100586,0.0
52,-0.14894581,-0.24201965,0.09062958,-0.033984374,-0.022302246,0.038232423,0.0
53,-0.15930557,-0.21876144,0.0545578,-0.033984374,-0.022302246,0.038232423,0.0
54,-0.15930557,-0.21876144,0.0545578,-0.0998291,-0.0063720704,0.06584473,0.0
55,-0.1764431,-0.08666611,0.02034378,-0.0998291,-0.0063720704,0.06584473,0.0
56,-0.1764431,-0.08666611,0.02034378,-0.121069334,0.010620117,0.06584473,0.0
57,-0.2751999,0.14163208,-0.008491516,-0.121069334,0.010620117,0.06584473,0.0
58,-0.2751999,0.14163208,-0.008491516,-0.2166504,0.06159668,0.08814698,0.0
59,-0.4061947,0.30467606,-0.049224854,-0.2166504,0.06159668,0.08814698,0.0
60,-0.4061947,0.30467606,-0.049224854,-0.24001466,0.090270996,-0.22514649,0.0
61,-0.3851366,0.19941711,-0.10361099,-0.24001466,0.090270996,-0.22514649,0.0
62,-0.3851366,0.19941711,-0.10361099,-0.15505372,0.021240234,0.0,0.0
63,-0.3692541,0.03935623,-0.11790085,-0.15505372,0.021240234,0.0,0.0
64,-0.3692541,0.03935623,-0.11790085,-0.07965088,0.016992187,-0.035046387,0.0
65,-0.39613533,0.075027466,-0.121040344,-0.07965088,0.016992187,-0.035046387,0.0
66,-0.39613533,0.075027466,-0.121040344,-0.18266602,0.043542482,-0.078588866,0.0
67,-0.42800426,0.11871338,-0.16921997,-0.18266602,0.043542482,-0.078588866,0.0
68,-0.42800426,0.11871338,-0.16921997,-0.21240234,0.021240234,-0.047790527,0.0
69,-0.5573931,0.066856384,-0.25975037,-0.21240234,0.021240234,-0.047790527,0.0
70,-0.5573931,0.066856384,-0.25975037,-0.20072022,-0.032922365,-0.0541626,0.0
71,-0.5573931,0.066856384,-0.25975037,-0.16885987,-0.12531738,-0.12213135,0.0
72,-0.7755041,-0.14167786,-0.26908875,-0.16885987,-0.12531738,-0.12213135,0.0
73,-0.8869934,-0.50923157,-0.067295074,-0.16885987,-0.12531738,-0.12213135,0.0
74,-0.8869934,-0.50923157,-0.067295074,-0.16248779,-0.1985962,-0.21240234,0.0
75,-0.8869934,-0.50923157,-0.067295074,-0.16248779,-0.1985962,-0.21240234,81.0
76,-0.66409874,-0.7982063,0.2242279,-0.16248779,-0.1985962,-0.21240234,81.0
77,-0.66409874,-0.7982063,0.2242279,-0.3164795,-0.19328614,-0.26337892,81.0
78,-0.2219038,-0.7999191,0.3445549,-0.3164795,-0.19328614,-0.26337892,81.0
79,-0.2219038,-0.7999191,0.3445549,-0.5564942,-0.17841797,-0.2166504,81.0
80,0.08458614,-0.68032837,0.25687027,-0.5564942,-0.17841797,-0.2166504,81.0
81,0.08458614,-0.68032837,0.25687027,-0.55543214,-0.18903808,-0.20284425,81.0
82,0.20330143,-0.5896988,0.08321762,-0.55543214,-0.18903808,-0.20284425,81.0
83,0.20330143,-0.5896988,0.08321762,-0.4078125,-0.20921631,-0.20178223,81.0
84,0.279047,-0.50688934,-0.07657623,-0.4078125,-0.20921631,-0.20178223,81.0
85,0.279047,-0.50688934,-0.07657623,-0.32497558,-0.23364258,-0.17735596,81.0
86,0.30512238,-0.54187775,-0.1423912,-0.32497558,-0.23364258,-0.17735596,81.0
87,0.30512238,-0.54187775,-0.1423912,-0.14655761,-0.27293703,-0.15505372,81.0
88,0.37073326,-0.6667671,-0.078186035,-0.14655761,-0.27293703,-0.15505372,81.0
89,0.37073326,-0.6667671,-0.078186035,-0.0361084,-0.24213867,-0.16461182,81.0
90,0.5156174,-0.73807526,0.046081543,-0.0361084,-0.24213867,-0.16461182,81.0
91,0.5156174,-0.73807526,0.046081543,-0.23789063,-0.15611573,-0.26125488,81.0
92,0.68814087,-0.72690964,0.08060455,-0.23789063,-0.15611573,-0.26125488,81.0
93,0.68814087,-0.72690964,0.08060455,-0.5246338,-0.081774905,-0.3355957,81.0
94,0.85932636,-0.6124344,-0.010295868,-0.5246338,-0.081774905,-0.3355957,81.0
95,0.85932636,-0.6124344,-0.010295868,-0.90270996,-0.032922365,-0.36639404,81.0
96,0.84682465,-0.69107056,0.0022239685,-0.90270996,-0.032922365,-0.36639404,81.0
