,accx,accy,accz,gyrox,gyroy,gyroz,heart rate
0,walk,walk,walk,walk,walk,walk,walk
1,-0.3296997,0.045410156,0.31905517,0.0,0.0,0.0,0.0
2,-0.3296997,0.045410156,0.31905517,0.11682129,-0.058410645,-0.078588866,0.0
3,-0.23795411,-0.015173339,0.12812012,0.11682129,-0.058410645,-0.078588866,0.0
4,-0.23795411,-0.015173339,0.12812012,0.078588866,0.033984374,-0.025488282,0.0
5,-0.16602248,0.117487796,0.030926272,0.078588866,0.033984374,-0.025488282,0.0
6,-0.16602248,0.117487796,0.030926272,0.039294433,0.03717041,-0.013806152,0.0
7,-0.16100404,0.109542,0.029965624,0.039294433,0.03717041,-0.013806152,0.0
8,-0.16100404,0.109542,0.029965624,0.06903076,0.04460449,-0.04885254,0.0
9,-0.14303663,0.13094415,0.03620395,0.06903076,0.04460449,-0.04885254,0.0
10,-0.14303663,0.13094415,0.03620395,-0.015930176,0.06903076,-0.03717041,0.0
11,-0.14303663,0.13094415,0.03620395,-0.004248047,0.060534667,-0.06159668,0.0
12,-0.09071106,0.10973579,0.01830642,-0.004248047,0.060534667,-0.06159668,0.0
13,-0.031064928,0.06203179,-0.041629285,-0.004248047,0.060534667,-0.06159668,0.0
14,-0.031064928,0.06203179,-0.041629285,-0.039294433,0.06265869,-0.04991455,0.0
15,0.017164648,0.031119585,-0.11963155,-0.039294433,0.06265869,-0.04991455,0.0
16,0.017164648,0.031119585,-0.11963155,-0.04991455,0.052038576,-0.046728518,0.0
17,0.050731212,0.039324373,-0.15475065,-0.04991455,0.052038576,-0.046728518,0.0
18,0.050731212,0.039324373,-0.15475065,-0.12213135,0.0637207,-0.032922365,0.0
19,0.058822274,-0.04201463,-0.10194994,-0.12213135,0.0637207,-0.032922365,0.0
20,0.058822274,-0.04201463,-0.10194994,0.09239502,0.0063720704,-0.06478272,0.0
21,0.05408907,-0.10504725,-0.025016982,0.09239502,0.0063720704,-0.06478272,0.0
22,0.05408907,-0.10504725,-0.025016982,0.046728518,0.011682129,-0.047790527,0.0
23,0.053110123,-0.021842979,-0.03245255,0.046728518,0.011682129,-0.047790527,0.0
24,0.053110123,-0.021842979,-0.03245255,-0.11151123,0.04991455,-0.021240234,0.0
25,9.353608E-4,-0.025775164,-0.07262952,-0.11151123,0.04991455,-0.021240234,0.0
26,9.353608E-4,-0.025775164,-0.07262952,0.060534667,-0.0021240234,-0.03717041,0.0
27,-0.04331909,-0.05331056,-0.051047955,0.060534667,-0.0021240234,-0.03717041,0.0
28,-0.04331909,-0.05331056,-0.051047955,0.04248047,-0.0053100586,-0.025488282,0.0
29,-0.04331909,-0.05331056,-0.051047955,0.04248047,-0.0053100586,-0.025488282,110.0
30,-0.03909862,-0.009396493,-0.0032773288,0.04248047,-0.0053100586,-0.025488282,110.0
31,-0.03909862,-0.009396493,-0.0032773288,-0.0722168,0.0180542,-0.007434082,110.0
32,-0.023930281,-0.016818948,0.012185266,-0.0722168,0.0180542,-0.007434082,110.0
33,-0.023930281,-0.016818948,0.012185266,0.023364259,-0.013806152,-0.019116212,110.0
34,-0.010501653,-0.030947834,0.0055489945,0.023364259,-0.013806152,-0.019116212,110.0
35,-0.010501653,-0.030947834,0.0055489945,0.033984374,-0.019116212,-0.022302246,110.0
36,0.006906301,0.011557654,1.7894153E-4,0.033984374,-0.019116212,-0.022302246,110.0
37,0.006906301,0.011557654,1.7894153E-4,-0.045666505,-0.0021240234,-0.0063720704,110.0
38,0.006906301,0.011557654,1.7894153E-4,0.015930176,-0.021240234,-0.0180542,110.0
