,accx,accy,accz,gyrox,gyroy,gyroz,heart rate
0,walk,walk,walk,walk,walk,walk,walk
1,-14.120361,-53.676125,43.023876,0.0,0.0,0.0,0.0
2,-14.120361,-53.676125,43.023876,0.06796875,0.19222413,-0.083898924,0.0
3,-11.526929,-43.370415,34.42489,0.06796875,0.19222413,-0.083898924,0.0
4,-11.526929,-43.370415,34.42489,0.34727785,0.14549561,-0.07434082,0.0
5,-9.275132,-34.293537,27.443634,0.34727785,0.14549561,-0.07434082,0.0
6,-9.275132,-34.293537,27.443634,0.2516968,0.15611573,-0.06265869,0.0
7,-7.299341,-26.69086,21.846058,0.2516968,0.15611573,-0.06265869,0.0
8,-7.299341,-26.69086,21.846058,-0.08496094,0.17629395,-0.118945315,0.0
9,-5.748213,-21.025482,17.444473,-0.08496094,0.17629395,-0.118945315,0.0
10,-5.748213,-21.025482,17.444473,-0.3791382,0.16461182,-0.1720459,0.0
11,-4.591734,-17.138206,13.979237,-0.3791382,0.16461182,-0.1720459,0.0
12,-4.591734,-17.138206,13.979237,-0.37807617,0.17523193,-0.14761963,0.0
13,-3.7278175,-14.434074,11.262245,-0.37807617,0.17523193,-0.14761963,0.0
14,-3.7278175,-14.434074,11.262245,0.05628662,0.16354981,-0.13699952,0.0
15,-3.02244,-11.949165,9.13443,0.05628662,0.16354981,-0.13699952,0.0
16,-3.02244,-11.949165,9.13443,0.29630128,0.118945315,-0.090270996,0.0
17,-2.4193554,-9.246468,7.3754883,0.29630128,0.118945315,-0.090270996,0.0
18,-2.4193554,-9.246468,7.3754883,0.16885987,0.052038576,-0.011682129,0.0
19,-1.9452858,-6.9149475,5.8380966,0.16885987,0.052038576,-0.011682129,0.0
20,-1.9452858,-6.9149475,5.8380966,-0.1529297,-0.04885254,-0.0053100586,0.0
21,-1.5218544,-5.5007553,4.5141907,-0.1529297,-0.04885254,-0.0053100586,0.0
22,-1.5218544,-5.5007553,4.5141907,-0.33984375,-0.11363526,-0.010620117,0.0
23,-1.1226959,-4.86026,3.4650269,-0.33984375,-0.11363526,-0.010620117,0.0
24,-1.1226959,-4.86026,3.4650269,-0.22089843,-0.08814698,-0.019116212,0.0
25,-0.8662834,-4.3523445,2.769497,-0.22089843,-0.08814698,-0.019116212,0.0
26,-0.8662834,-4.3523445,2.769497,0.011682129,-0.06584473,-0.028674318,0.0
27,-0.74868965,-3.5145035,2.348751,0.011682129,-0.06584473,-0.028674318,0.0
28,-0.74868965,-3.5145035,2.348751,0.032922365,-0.081774905,-0.028674318,0.0
29,-0.64478874,-2.478447,1.9615669,0.032922365,-0.081774905,-0.028674318,0.0
30,-0.64478874,-2.478447,1.9615669,-0.10620117,-0.11151123,-0.039294433,0.0
31,-0.464756,-1.6960144,1.5033112,-0.10620117,-0.11151123,-0.039294433,0.0
32,-0.464756,-1.6960144,1.5033112,-0.23045655,-0.11682129,-0.050976563,0.0
33,-0.29475403,-1.416214,1.1535759,-0.23045655,-0.11682129,-0.050976563,0.0
34,-0.29475403,-1.416214,1.1535759,-0.23045655,-0.10089111,-0.07434082,0.0
35,-0.22520828,-1.3953934,1.0324936,-0.23045655,-0.10089111,-0.07434082,0.0
36,-0.22520828,-1.3953934,1.0324936,-0.13912354,-0.07965088,-0.078588866,0.0
37,-0.21149063,-1.2727203,0.9825516,-0.13912354,-0.07965088,-0.078588866,0.0
38,-0.21149063,-1.2727203,0.9825516,-0.1178833,-0.098767094,-0.052038576,0.0
39,-0.1141758,-1.0323563,0.847126,-0.1178833,-0.098767094,-0.052038576,0.0
40,-0.1141758,-1.0323563,0.847126,-0.124255374,-0.12213135,-0.007434082,0.0
41,0.038505554,-0.77127075,0.65633774,-0.124255374,-0.12213135,-0.007434082,0.0
42,0.038505554,-0.77127075,0.65633774,-0.10407715,-0.098767094,0.07115479,0.0
43,0.07233238,-0.54789734,0.48446655,-0.10407715,-0.098767094,0.07115479,0.0
44,0.07233238,-0.54789734,0.48446655,-0.16142578,-0.11469727,0.090270996,0.0
45,0.005411148,-0.49171448,0.34200287,-0.16142578,-0.11469727,0.090270996,0.0
46,0.005411148,-0.49171448,0.34200287,-0.16354981,-0.12850343,0.08071289,0.0
47,-0.0029354095,-0.5873413,0.28457642,-0.16354981,-0.12850343,0.08071289,0.0
48,-0.0029354095,-0.5873413,0.28457642,-0.058410645,-0.11363526,0.070092775,0.0
49,0.080121994,-0.59062195,0.29305267,-0.058410645,-0.11363526,0.070092775,0.0
50,0.080121994,-0.59062195,0.29305267,0.008496094,-0.078588866,0.08496094,0.0
51,0.080121994,-0.59062195,0.29305267,0.008496094,-0.078588866,0.08496094,74.0
52,0.14789963,-0.38451385,0.2648964,0.008496094,-0.078588866,0.08496094,74.0
53,0.14789963,-0.38451385,0.2648964,-0.023364259,-0.05522461,0.10195313,74.0
54,0.13720512,-0.16116333,0.15005493,-0.023364259,-0.05522461,0.10195313,74.0
55,0.13720512,-0.16116333,0.15005493,-0.11363526,-0.060534667,0.09664307,74.0
