,accx,accy,accz,gyrox,gyroy,gyroz,heart rate
0,walk,walk,walk,walk,walk,walk,walk
1,0.16253662,0.19250488,0.049707033,0.0,0.0,0.0,0.0
2,0.16253662,0.19250488,0.049707033,-0.078588866,-0.039294433,-0.0541626,0.0
3,0.16253662,0.19250488,0.049707033,-0.078588866,-0.039294433,-0.0541626,90.0
4,0.18050538,0.07139893,0.0957959,-0.078588866,-0.039294433,-0.0541626,90.0
5,0.18050538,0.07139893,0.0957959,-0.15717773,0.04248047,-0.15717773,90.0
6,0.111164555,-0.0056738257,0.06853125,-0.15717773,0.04248047,-0.15717773,90.0
7,0.111164555,-0.0056738257,0.06853125,-0.23258057,0.09451904,-0.21134034,90.0
8,0.010892093,-0.10060839,0.047708303,-0.23258057,0.09451904,-0.21134034,90.0
9,0.010892093,-0.10060839,0.047708303,-0.2899292,0.1359375,-0.24107666,90.0
10,-0.08023896,-0.23207363,0.006696917,-0.2899292,0.1359375,-0.24107666,90.0
11,-0.08023896,-0.23207363,0.006696917,-0.17841797,0.1178833,-0.2347046,90.0
12,-0.13209888,-0.29476535,-0.059083387,-0.17841797,0.1178833,-0.2347046,90.0
13,-0.13209888,-0.29476535,-0.059083387,-0.06796875,0.06690674,-0.14337158,90.0
14,-0.11865518,-0.19396658,-0.09266466,-0.06796875,0.06690674,-0.14337158,90.0
15,-0.11865518,-0.19396658,-0.09266466,-0.0722168,0.04885254,-0.08071289,90.0
16,-0.06889875,-0.08598381,-0.099095106,-0.0722168,0.04885254,-0.08071289,90.0
17,-0.06889875,-0.08598381,-0.099095106,-0.10513916,0.046728518,-0.06159668,90.0
18,-0.029215686,-0.07414593,-0.13065548,-0.10513916,0.046728518,-0.06159668,90.0
19,-0.029215686,-0.07414593,-0.13065548,-0.10195313,0.04460449,-0.045666505,90.0
20,-0.022139639,-0.06194125,-0.17504442,-0.10195313,0.04460449,-0.045666505,90.0
21,-0.022139639,-0.06194125,-0.17504442,-0.087084964,0.03186035,-0.052038576,90.0
22,-0.010350872,-0.02155006,-0.14972791,-0.087084964,0.03186035,-0.052038576,90.0
23,-0.010350872,-0.02155006,-0.14972791,-0.06159668,0.026550293,-0.04248047,90.0
24,-0.010350872,-0.02155006,-0.14972791,-0.07115479,0.028674318,-0.04141846,90.0
25,0.0106890295,0.025338069,-0.05680625,-0.07115479,0.028674318,-0.04141846,90.0
26,0.03656636,0.07672797,0.0446551,-0.07115479,0.028674318,-0.04141846,90.0
27,0.03656636,0.07672797,0.0446551,-0.0998291,0.03717041,-0.023364259,90.0
28,0.054485023,0.11592339,0.06862203,-0.0998291,0.03717041,-0.023364259,90.0
29,0.054485023,0.11592339,0.06862203,-0.11363526,0.043542482,-0.021240234,90.0
30,0.05747962,0.07579535,-0.051535487,-0.11363526,0.043542482,-0.021240234,90.0
31,0.05747962,0.07579535,-0.051535487,-0.012744141,-0.0021240234,0.015930176,90.0
32,0.08021221,-0.018868119,-0.26420203,-0.012744141,-0.0021240234,0.015930176,90.0
33,0.08021221,-0.018868119,-0.26420203,0.026550293,-0.021240234,-0.032922365,90.0
34,0.16221665,-0.1466741,-0.44226983,0.026550293,-0.021240234,-0.032922365,90.0
35,0.16221665,-0.1466741,-0.44226983,0.14337158,-0.1178833,0.3462158,90.0
36,0.11328162,-0.21508098,-0.47993892,0.14337158,-0.1178833,0.3462158,90.0
37,0.11328162,-0.21508098,-0.47993892,0.2442627,-0.23045655,-0.090270996,90.0
38,0.034949034,-0.23428401,-0.3302524,0.2442627,-0.23045655,-0.090270996,90.0
39,0.034949034,-0.23428401,-0.3302524,0.08071289,-0.26444092,0.107263185,90.0
40,0.080986574,-0.38789108,-0.09469509,0.08071289,-0.26444092,0.107263185,90.0
41,0.080986574,-0.38789108,-0.09469509,-0.07115479,-0.26125488,0.22089843,90.0
42,0.080986574,-0.38789108,-0.09469509,-0.25594482,-0.24851075,0.2984253,90.0
43,0.015167668,-0.38127232,0.0027107596,-0.25594482,-0.24851075,0.2984253,90.0
44,-0.15566371,-0.18925858,-8.587241E-4,-0.25594482,-0.24851075,0.2984253,90.0
45,-0.15566371,-0.18925858,-8.587241E-4,-0.29736328,-0.25063476,0.24851075,90.0
46,-0.2676096,0.002340734,0.09727442,-0.29736328,-0.25063476,0.24851075,90.0
47,-0.2676096,0.002340734,0.09727442,-0.26868898,-0.24957275,0.16885987,90.0
48,-0.25647047,0.15719485,0.23372775,-0.26868898,-0.24957275,0.16885987,90.0
49,-0.25647047,0.15719485,0.23372775,-0.28461915,-0.21134034,0.17735596,90.0
50,-0.2037848,0.23212796,0.28948465,-0.28461915,-0.21134034,0.17735596,90.0
51,-0.2037848,0.23212796,0.28948465,-0.2177124,-0.19647217,0.14230958,90.0
52,-0.13723437,0.31512132,0.2797933,-0.2177124,-0.19647217,0.14230958,90.0
53,-0.13723437,0.31512132,0.2797933,-0.21558838,-0.17947999,0.11044922,90.0
54,-0.061044827,0.385642,0.2909733,-0.21558838,-0.17947999,0.11044922,90.0
55,-0.061044827,0.385642,0.2909733,-0.21452637,-0.16248779,0.1083252,90.0
56,-0.0046464056,0.3477714,0.35969517,-0.21452637,-0.16248779,0.1083252,90.0
57,-0.0046464056,0.3477714,0.35969517,-0.1731079,-0.1529297,0.12213135,90.0
58,0.042156897,0.20652524,0.4436033,-0.1731079,-0.1529297,0.12213135,90.0
59,0.042156897,0.20652524,0.4436033,-0.1178833,-0.13699952,0.14124756,90.0
60,0.042156897,0.20652524,0.4436033,-0.052038576,-0.11682129,0.16779785,90.0
61,0.08241937,0.08227341,0.46284163,-0.052038576,-0.11682129,0.16779785,90.0
62,0.112664014,0.04766687,0.40677235,-0.052038576,-0.11682129,0.16779785,90.0
63,0.112664014,0.04766687,0.40677235,0.0010620117,-0.081774905,0.19541016,90.0
64,0.10658629,0.0813586,0.3022123,0.0010620117,-0.081774905,0.19541016,90.0
65,0.10658629,0.0813586,0.3022123,0.046728518,-0.06478272,0.2177124,90.0
66,0.074807614,0.104186,0.20866436,0.046728518,-0.06478272,0.2177124,90.0
67,0.074807614,0.104186,0.20866436,0.10407715,-0.04141846,0.22939454,90.0
68,0.074807614,0.104186,0.20866436,0.15505372,-0.010620117,0.23895264,90.0
69,0.042963766,0.07499919,0.16563755,0.15505372,-0.010620117,0.23895264,90.0
70,0.020528238,0.012330896,0.1484524,0.15505372,-0.010620117,0.23895264,90.0
71,0.020528238,0.012330896,0.1484524,0.20072022,0.03717041,0.25594482,90.0
72,0.0055339187,-0.12012796,0.11120576,0.20072022,0.03717041,0.25594482,90.0
73,0.0055339187,-0.12012796,0.11120576,0.3536499,0.07115479,0.31116945,90.0
74,7.5281877E-4,-0.32881722,0.07081276,0.3536499,0.07115479,0.31116945,90.0
75,7.5281877E-4,-0.32881722,0.07081276,0.61065674,0.06690674,0.3993164,90.0
76,0.029764853,-0.4490035,0.09808087,0.61065674,0.06690674,0.3993164,90.0
77,0.029764853,-0.4490035,0.09808087,0.8050049,0.08283692,0.47790527,90.0
