,accx,accy,accz,gyrox,gyroy,gyroz,heart rate
0,walk,walk,walk,walk,walk,walk,walk
1,-6.090613,10.290503,122.55918,0.0,0.0,0.0,0.0
2,-6.090613,10.290503,122.55918,-0.14655761,-0.03079834,-0.20178223,0.0
3,-5.0355644,7.749334,97.81271,-0.14655761,-0.03079834,-0.20178223,0.0
4,-5.0355644,7.749334,97.81271,-0.045666505,-0.028674318,-0.14655761,0.0
5,-5.0355644,7.749334,97.81271,-0.07327881,-0.043542482,0.0180542,0.0
6,-3.8174286,6.274186,78.30333,-0.07327881,-0.043542482,0.0180542,0.0
7,-2.954175,5.2902474,62.852875,-0.07327881,-0.043542482,0.0180542,0.0
8,-2.954175,5.2902474,62.852875,-0.24107666,-0.12850343,-0.046728518,0.0
9,-2.373057,4.418331,50.34507,-0.24107666,-0.12850343,-0.046728518,0.0
10,-2.373057,4.418331,50.34507,-0.3727661,-0.16461182,0.009558106,0.0
11,-1.9338951,3.4799528,40.09648,-0.3727661,-0.16461182,0.009558106,0.0
12,-1.9338951,3.4799528,40.09648,-0.33240968,-0.1444336,0.11044922,0.0
13,-1.6035004,2.592104,31.850113,-0.33240968,-0.1444336,0.11044922,0.0
14,-1.6035004,2.592104,31.850113,-0.26868898,-0.1263794,0.07965088,0.0
15,-1.2983642,1.9491596,25.365753,-0.26868898,-0.1263794,0.07965088,0.0
16,-1.2983642,1.9491596,25.365753,-0.20603028,-0.10195313,0.04141846,0.0
17,-0.98963165,1.5517721,20.301392,-0.20603028,-0.10195313,0.04141846,0.0
18,-0.98963165,1.5517721,20.301392,-0.10195313,-0.070092775,-0.0031860352,0.0
19,-0.73899555,1.2848873,16.303589,-0.10195313,-0.070092775,-0.0031860352,0.0
20,-0.73899555,1.2848873,16.303589,-0.043542482,-0.04141846,-0.008496094,0.0
21,-0.55929947,1.0375776,13.087753,-0.043542482,-0.04141846,-0.008496094,0.0
22,-0.55929947,1.0375776,13.087753,0.004248047,-0.021240234,-0.040356446,0.0
23,-0.4059477,0.79399014,10.459488,0.004248047,-0.021240234,-0.040356446,0.0
24,-0.4059477,0.79399014,10.459488,0.06903076,-0.0063720704,-0.07115479,0.0
25,-0.30171108,0.6073847,8.321732,0.06903076,-0.0063720704,-0.07115479,0.0
26,-0.30171108,0.6073847,8.321732,0.1178833,0.007434082,-0.081774905,0.0
27,-0.24291945,0.49080276,6.609329,0.1178833,0.007434082,-0.081774905,0.0
28,-0.24291945,0.49080276,6.609329,0.16036378,0.021240234,-0.08071289,0.0
29,-0.2047844,0.40582657,5.267334,0.16036378,0.021240234,-0.08071289,0.0
30,-0.2047844,0.40582657,5.267334,0.1901001,0.050976563,0.0063720704,0.0
31,-0.2047844,0.40582657,5.267334,0.27718505,0.07115479,0.06478272,0.0
32,-0.16452312,0.3153839,4.2260895,0.27718505,0.07115479,0.06478272,0.0
33,-0.098207474,0.19011307,3.386032,0.27718505,0.07115479,0.06478272,0.0
34,-0.098207474,0.19011307,3.386032,0.47365722,0.15717773,0.033984374,0.0
35,-0.0113658905,0.09878254,2.7045746,0.47365722,0.15717773,0.033984374,0.0
36,-0.0113658905,0.09878254,2.7045746,0.89846194,0.3536499,-0.0031860352,0.0
37,0.013465881,0.11883354,2.2616425,0.89846194,0.3536499,-0.0031860352,0.0
38,0.013465881,0.11883354,2.2616425,1.1533448,0.4056885,0.0063720704,0.0
39,-0.16892672,0.40836048,2.0587463,1.1533448,0.4056885,0.0063720704,0.0
40,-0.16892672,0.40836048,2.0587463,0.35577393,-0.011682129,-0.011682129,0.0
41,-0.3843236,0.7734165,1.802414,0.35577393,-0.011682129,-0.011682129,0.0
42,-0.3843236,0.7734165,1.802414,-0.22408448,-0.27718505,0.24532472,0.0
43,-0.25755644,0.5873604,1.3158722,-0.22408448,-0.27718505,0.24532472,0.0
44,-0.25755644,0.5873604,1.3158722,-0.27718505,-0.31010744,0.18903808,0.0
45,0.20159626,-0.21968651,0.75946045,-0.27718505,-0.31010744,0.18903808,0.0
46,0.20159626,-0.21968651,0.75946045,0.59260255,0.060534667,-0.093457036,0.0
47,0.4512062,-0.88707733,0.54278564,0.59260255,0.060534667,-0.093457036,0.0
48,0.4512062,-0.88707733,0.54278564,1.0545777,0.2177124,0.16142578,0.0
49,0.4512062,-0.88707733,0.54278564,0.7455322,-0.040356446,-0.09133301,0.0
50,0.20493507,-0.66798687,0.67160034,0.7455322,-0.040356446,-0.09133301,0.0
51,0.08969259,-0.2552147,0.69529724,0.7455322,-0.040356446,-0.09133301,0.0
52,0.08969259,-0.2552147,0.69529724,1.2988404,0.21134034,-0.059472658,0.0
53,0.2440319,-0.1607275,0.70410156,1.2988404,0.21134034,-0.059472658,0.0
54,0.2440319,-0.1607275,0.70410156,1.3476928,0.22514649,-0.025488282,0.0
55,0.1262312,-0.070500374,0.7381897,1.3476928,0.22514649,-0.025488282,0.0
56,0.1262312,-0.070500374,0.7381897,1.2478638,-0.03186035,-0.19541016,0.0
57,0.029549122,-0.4550581,0.55781555,1.2478638,-0.03186035,-0.19541016,0.0
58,0.029549122,-0.4550581,0.55781555,1.9944581,0.270813,-0.24851075,0.0
59,0.12330961,-0.5741663,0.48275757,1.9944581,0.270813,-0.24851075,0.0
60,0.12330961,-0.5741663,0.48275757,2.1335816,0.2803711,-0.20709229,0.0
61,0.09015179,0.031401634,0.7110748,2.1335816,0.2803711,-0.20709229,0.0
62,0.09015179,0.031401634,0.7110748,1.9976441,0.21027832,-0.3802002,0.0
63,0.06834936,0.39221096,1.0501862,1.9976441,0.21027832,-0.3802002,0.0
64,0.06834936,0.39221096,1.0501862,2.005078,0.2538208,-0.4343628,0.0
65,0.10930586,0.46236515,1.2993469,2.005078,0.2538208,-0.4343628,0.0
66,0.10930586,0.46236515,1.2993469,1.7268311,0.19222413,-0.5055176,0.0
67,0.06458092,0.34922504,1.2901611,1.7268311,0.19222413,-0.5055176,0.0
68,0.06458092,0.34922504,1.2901611,1.6928467,0.1529297,-0.58410645,0.0
69,-0.04108429,-0.093398094,1.0351257,1.6928467,0.1529297,-0.58410645,0.0
70,-0.04108429,-0.093398094,1.0351257,1.7555054,0.18479005,-0.6860596,0.0
71,-0.119390965,-0.31630802,0.7561035,1.7555054,0.18479005,-0.6860596,0.0
72,-0.119390965,-0.31630802,0.7561035,1.6801026,0.14868164,-0.79226077,0.0
73,-0.040117264,-0.0069532394,0.653595,1.6801026,0.14868164,-0.79226077,0.0
74,-0.040117264,-0.0069532394,0.653595,1.5792115,0.17523193,-0.89208984,0.0
75,-0.040117264,-0.0069532394,0.653595,1.2181275,0.09239502,-0.8729736,0.0
76,0.14186859,0.5168619,0.695282,1.2181275,0.09239502,-0.8729736,0.0
77,0.25075102,0.69801044,0.6698456,1.2181275,0.09239502,-0.8729736,0.0
78,0.25075102,0.69801044,0.6698456,0.8846558,-0.029736329,-0.86553955,0.0
79,0.2775054,0.24849606,0.42922974,0.8846558,-0.029736329,-0.86553955,0.0
80,0.2775054,0.24849606,0.42922974,0.8995239,-0.020178223,-0.8782837,0.0
81,0.2528515,-0.22520256,0.15219116,0.8995239,-0.020178223,-0.8782837,0.0
82,0.2528515,-0.22520256,0.15219116,0.8878418,-0.033984374,-0.87191164,0.0
83,0.23277473,-0.26342583,0.051437378,0.8878418,-0.033984374,-0.87191164,0.0
84,0.23277473,-0.26342583,0.051437378,0.8421753,-0.053100586,-0.8708496,0.0
85,0.2721939,-0.069797516,0.12098694,0.8421753,-0.053100586,-0.8708496,0.0
86,0.2721939,-0.069797516,0.12098694,0.7699585,-0.047790527,-0.8358032,0.0
87,0.28926373,0.056210518,0.2046814,0.7699585,-0.047790527,-0.8358032,0.0
88,0.28926373,0.056210518,0.2046814,0.6552612,-0.05628662,-0.7880127,0.0
89,0.25374985,-0.0121974945,0.21990967,0.6552612,-0.05628662,-0.7880127,0.0
90,0.25374985,-0.0121974945,0.21990967,0.6149048,-0.028674318,-0.7497803,0.0
91,0.19999695,-0.11617851,0.20793152,0.6149048,-0.028674318,-0.7497803,0.0
92,0.19999695,-0.11617851,0.20793152,0.54906005,-0.016992187,-0.7391602,0.0
93,0.19012451,-0.1488266,0.2262268,0.54906005,-0.016992187,-0.7391602,0.0
94,0.19012451,-0.1488266,0.2262268,0.5341919,-0.0010620117,-0.7391602,0.0
95,0.23566914,-0.06284714,0.32814026,0.5341919,-0.0010620117,-0.7391602,0.0
96,0.23566914,-0.06284714,0.32814026,0.48640138,0.035046387,-0.7189819,0.0
97,0.25141382,0.065273285,0.44525146,0.48640138,0.035046387,-0.7189819,0.0
98,0.25141382,0.065273285,0.44525146,0.33878174,-0.009558106,-0.6616333,0.0
99,0.22162676,-0.012771606,0.46806335,0.33878174,-0.009558106,-0.6616333,0.0
100,0.22162676,-0.012771606,0.46806335,0.29523927,-0.010620117,-0.632959,0.0
101,0.22162676,-0.012771606,0.46806335,0.29523927,-0.010620117,-0.632959,99.0
102,0.20357084,-0.17153358,0.42944336,0.29523927,-0.010620117,-0.632959,99.0
103,0.20357084,-0.17153358,0.42944336,0.30054933,0.0010620117,-0.5957886,99.0
104,0.2162137,-0.14364815,0.36613464,0.30054933,0.0010620117,-0.5957886,99.0
105,0.2162137,-0.14364815,0.36613464,0.21452637,-0.015930176,-0.55968016,99.0
106,0.23769283,-0.0429945,0.3132782,0.21452637,-0.015930176,-0.55968016,99.0
107,0.23769283,-0.0429945,0.3132782,0.14868164,-0.0361084,-0.5363159,99.0
108,0.28700447,0.02938652,0.29618835,0.14868164,-0.0361084,-0.5363159,99.0
109,0.28700447,0.02938652,0.29618835,0.09451904,-0.02442627,-0.4959595,99.0
110,0.32627106,0.109324455,0.29180908,0.09451904,-0.02442627,-0.4959595,99.0
111,0.32627106,0.109324455,0.29180908,-0.027612304,-0.050976563,-0.4258667,99.0
112,0.3552065,0.13415146,0.1917572,-0.027612304,-0.050976563,-0.4258667,99.0
113,0.3552065,0.13415146,0.1917572,-0.11257324,-0.08496094,-0.36002198,99.0
114,0.3980322,0.031295776,-0.004486084,-0.11257324,-0.08496094,-0.36002198,99.0
115,0.3980322,0.031295776,-0.004486084,-0.09770508,-0.06796875,-0.33134767,99.0
116,0.43928766,-0.063549995,-0.15907288,-0.09770508,-0.06796875,-0.33134767,99.0
117,0.43928766,-0.063549995,-0.15907288,-0.0541626,-0.039294433,-0.3069214,99.0
118,0.46003628,0.0056419373,-0.1789093,-0.0541626,-0.039294433,-0.3069214,99.0
119,0.46003628,0.0056419373,-0.1789093,-0.081774905,-0.011682129,-0.26444092,99.0
120,0.43549728,0.13636112,-0.08305359,-0.081774905,-0.011682129,-0.26444092,99.0
121,0.43549728,0.13636112,-0.08305359,-0.16461182,-0.0361084,-0.2166504,99.0
122,0.3929534,0.07302952,-0.0047454834,-0.16461182,-0.0361084,-0.2166504,99.0
123,0.3929534,0.07302952,-0.0047454834,-0.1529297,-0.023364259,-0.18691407,99.0
124,0.3704419,-0.12420654,0.018447876,-0.1529297,-0.023364259,-0.18691407,99.0
125,0.3704419,-0.12420654,0.018447876,-0.06690674,0.0010620117,-0.17629395,99.0
126,0.36655617,-0.22932053,0.07295227,-0.06690674,0.0010620117,-0.17629395,99.0
127,0.36655617,-0.22932053,0.07295227,0.03079834,0.022302246,-0.18903808,99.0
128,0.3638625,-0.19120789,0.15792847,0.03079834,0.022302246,-0.18903808,99.0
129,0.3638625,-0.19120789,0.15792847,0.09770508,0.039294433,-0.2166504,99.0
130,0.3580823,-0.07540226,0.2262268,0.09770508,0.039294433,-0.2166504,99.0
131,0.3580823,-0.07540226,0.2262268,0.0998291,0.06584473,-0.2262085,99.0
132,0.33761358,0.05012703,0.25048828,0.0998291,0.06584473,-0.2262085,99.0
