,accx,accy,accz,gyrox,gyroy,gyroz,heart rate
0,walk,walk,walk,walk,walk,walk,walk
1,-5.0889525,-64.362625,38.32212,0.0,0.0,0.0,0.0
2,-5.0889525,-64.362625,38.32212,0.021240234,-0.032922365,-0.027612304,0.0
3,-5.0889525,-64.362625,38.32212,-0.04885254,-0.023364259,-0.02442627,0.0
4,-4.1111526,-51.43972,30.661907,-0.04885254,-0.023364259,-0.02442627,0.0
5,-3.3312192,-41.201057,24.641745,-0.04885254,-0.023364259,-0.02442627,0.0
6,-3.3312192,-41.201057,24.641745,-0.046728518,-0.014868164,-0.015930176,0.0
7,-2.6529026,-32.99124,19.74976,-0.046728518,-0.014868164,-0.015930176,0.0
8,-2.6529026,-32.99124,19.74976,-0.010620117,-0.03079834,-0.022302246,0.0
9,-2.081636,-26.392685,15.784828,-0.010620117,-0.03079834,-0.022302246,0.0
10,-2.081636,-26.392685,15.784828,0.0,-0.026550293,-0.028674318,0.0
11,-1.6781139,-21.132935,12.681282,0.0,-0.026550293,-0.028674318,0.0
12,-1.6781139,-21.132935,12.681282,-0.019116212,-0.010620117,-0.02442627,0.0
13,-1.3799667,-16.917797,10.226299,-0.019116212,-0.010620117,-0.02442627,0.0
14,-1.3799667,-16.917797,10.226299,-0.0010620117,-0.0053100586,-0.021240234,0.0
15,-1.0966249,-13.503952,8.169563,-0.0010620117,-0.0053100586,-0.021240234,0.0
16,-1.0966249,-13.503952,8.169563,0.0180542,-0.032922365,-0.019116212,0.0
17,-0.84316874,-10.760788,6.465996,0.0180542,-0.032922365,-0.019116212,0.0
18,-0.84316874,-10.760788,6.465996,0.009558106,-0.028674318,-0.038232423,0.0
19,-0.6889758,-8.624008,5.151886,0.009558106,-0.028674318,-0.038232423,0.0
20,-0.6889758,-8.624008,5.151886,0.0031860352,-0.015930176,-0.019116212,0.0
21,-0.57808495,-6.94149,4.134815,0.0031860352,-0.015930176,-0.019116212,0.0
22,-0.57808495,-6.94149,4.134815,0.0021240234,-0.016992187,-0.0021240234,0.0
23,-0.4406662,-5.553398,3.2929726,0.0021240234,-0.016992187,-0.0021240234,0.0
24,-0.4406662,-5.553398,3.2929726,-0.009558106,-0.023364259,-0.004248047,0.0
25,-0.32594585,-4.411972,2.621254,-0.009558106,-0.023364259,-0.004248047,0.0
26,-0.32594585,-4.411972,2.621254,-0.027612304,-0.016992187,-0.010620117,0.0
27,-0.27625942,-3.5372467,2.1120415,-0.027612304,-0.016992187,-0.010620117,0.0
28,-0.27625942,-3.5372467,2.1120415,-0.008496094,-0.014868164,-0.016992187,0.0
29,-0.23257971,-2.8721085,1.6991196,-0.008496094,-0.014868164,-0.016992187,0.0
30,-0.23257971,-2.8721085,1.6991196,0.0031860352,-0.015930176,-0.012744141,0.0
31,-0.16716719,-2.3248138,1.3665581,0.0031860352,-0.015930176,-0.012744141,0.0
32,-0.16716719,-2.3248138,1.3665581,0.015930176,-0.02442627,-0.007434082,0.0
33,-0.12255192,-1.8410645,1.1162567,0.015930176,-0.02442627,-0.007434082,0.0
34,-0.12255192,-1.8410645,1.1162567,0.016992187,-0.026550293,-0.0021240234,0.0
35,-0.10303402,-1.4271088,0.9092865,0.016992187,-0.026550293,-0.0021240234,0.0
36,-0.10303402,-1.4271088,0.9092865,-0.016992187,-0.020178223,0.0010620117,0.0
37,-0.10303402,-1.4271088,0.9092865,-0.004248047,-0.0031860352,-0.0053100586,0.0
38,-0.07100105,-1.145401,0.7257347,-0.004248047,-0.0031860352,-0.0053100586,0.0
39,-0.04914713,-0.9360962,0.5806732,-0.004248047,-0.0031860352,-0.0053100586,0.0
40,-0.04914713,-0.9360962,0.5806732,0.045666505,-0.0053100586,-0.016992187,0.0
41,-0.039317608,-0.70332336,0.4312744,0.045666505,-0.0053100586,-0.016992187,0.0
42,-0.039317608,-0.70332336,0.4312744,0.008496094,-0.004248047,-0.014868164,0.0
43,-0.013119221,-0.52028656,0.3138199,0.008496094,-0.004248047,-0.014868164,0.0
44,-0.013119221,-0.52028656,0.3138199,-0.0541626,0.0021240234,0.0,0.0
45,0.018081665,-0.46192932,0.25196075,-0.0541626,0.0021240234,0.0,0.0
46,0.018081665,-0.46192932,0.25196075,-0.04885254,-0.009558106,0.0021240234,0.0
47,0.029541016,-0.4272232,0.19994354,-0.04885254,-0.009558106,0.0021240234,0.0
48,0.029541016,-0.4272232,0.19994354,0.022302246,-0.026550293,-0.020178223,0.0
49,0.025586128,-0.31891632,0.15330124,0.022302246,-0.026550293,-0.020178223,0.0
50,0.025586128,-0.31891632,0.15330124,0.013806152,-0.010620117,-0.023364259,0.0
51,0.009958744,-0.21271515,0.1401062,0.013806152,-0.010620117,-0.023364259,0.0
52,0.009958744,-0.21271515,0.1401062,-0.035046387,0.009558106,-0.016992187,0.0
53,4.5967102E-4,-0.21598816,0.14493561,-0.035046387,0.009558106,-0.016992187,0.0
54,4.5967102E-4,-0.21598816,0.14493561,-0.019116212,0.010620117,-0.014868164,0.0
55,4.5967102E-4,-0.21598816,0.14493561,0.012744141,-0.0010620117,-0.016992187,0.0
56,-0.007286072,-0.2495575,0.121673584,0.012744141,-0.0010620117,-0.016992187,0.0
57,-0.007286072,-0.2495575,0.121673584,0.012744141,-0.0010620117,-0.016992187,77.0
58,-0.04423237,-0.18093872,0.08346939,0.012744141,-0.0010620117,-0.016992187,77.0
59,-0.04423237,-0.18093872,0.08346939,0.023364259,-0.016992187,-0.016992187,77.0
60,-0.07942867,-0.033493042,0.041301727,0.023364259,-0.016992187,-0.016992187,77.0
61,-0.07942867,-0.033493042,0.041301727,-0.015930176,-0.020178223,-0.025488282,77.0
62,-0.06921959,0.031455994,0.02671814,-0.015930176,-0.020178223,-0.025488282,77.0
63,-0.06921959,0.031455994,0.02671814,-0.05628662,-0.007434082,-0.023364259,77.0
64,-0.06921959,0.031455994,0.02671814,-0.023364259,0.0021240234,-0.0063720704,77.0
65,-0.043889046,-0.058807373,0.09035492,-0.023364259,0.0021240234,-0.0063720704,77.0
66,-0.038944244,-0.12408447,0.12336731,-0.023364259,0.0021240234,-0.0063720704,77.0
67,-0.038944244,-0.12408447,0.12336731,0.029736329,-0.0063720704,-0.010620117,77.0
68,-0.038882256,-0.057281494,0.031677246,0.029736329,-0.0063720704,-0.010620117,77.0
69,-0.038882256,-0.057281494,0.031677246,-0.007434082,-0.013806152,-0.019116212,77.0
70,-0.0121359825,-0.01499176,-0.03857422,-0.007434082,-0.013806152,-0.019116212,77.0
71,-0.0121359825,-0.01499176,-0.03857422,-0.025488282,-0.016992187,-0.0053100586,77.0
72,0.054316998,-0.046684265,0.011985779,-0.025488282,-0.016992187,-0.0053100586,77.0
73,0.054316998,-0.046684265,0.011985779,0.0,-0.011682129,-0.0053100586,77.0
74,0.058773518,-0.014572144,0.038871765,0.0,-0.011682129,-0.0053100586,77.0
75,0.058773518,-0.014572144,0.038871765,0.004248047,-0.0021240234,-0.019116212,77.0
76,-0.03380394,0.080703735,-0.04851532,0.004248047,-0.0021240234,-0.019116212,77.0
77,-0.03380394,0.080703735,-0.04851532,-0.011682129,-0.016992187,-0.039294433,77.0
