,accx,accy,accz,gyrox,gyroy,gyroz,heart rate
0,walk,walk,walk,walk,walk,walk,walk
1,-3.9628296,-59.382973,37.298573,0.0,0.0,0.0,0.0
2,-3.9628296,-59.382973,37.298573,0.10089111,-0.045666505,-0.36533204,0.0
3,-3.071289,-47.49362,29.825357,0.10089111,-0.045666505,-0.36533204,0.0
4,-3.071289,-47.49362,29.825357,0.08283692,-0.058410645,-0.38975832,0.0
5,-2.3857667,-37.959984,23.915024,0.08283692,-0.058410645,-0.38975832,0.0
6,-2.3857667,-37.959984,23.915024,0.0541626,-0.06584473,-0.41099855,0.0
7,-1.8553665,-30.311775,19.200989,0.0541626,-0.06584473,-0.41099855,0.0
8,-1.8553665,-30.311775,19.200989,0.020178223,-0.08071289,-0.4258667,0.0
9,-1.4407506,-24.21695,15.361181,0.020178223,-0.08071289,-0.4258667,0.0
10,-1.4407506,-24.21695,15.361181,-0.016992187,-0.10620117,-0.4439209,0.0
11,-1.0954106,-19.37621,12.275482,-0.016992187,-0.10620117,-0.4439209,0.0
12,-1.0954106,-19.37621,12.275482,-0.047790527,-0.1359375,-0.4704712,0.0
13,-0.7890971,-15.530457,9.893272,-0.047790527,-0.1359375,-0.4704712,0.0
14,-0.7890971,-15.530457,9.893272,-0.058410645,-0.16885987,-0.50870365,0.0
15,-0.49858713,-12.466991,8.055706,-0.058410645,-0.16885987,-0.50870365,0.0
16,-0.49858713,-12.466991,8.055706,-0.014868164,-0.18691407,-0.541626,0.0
17,-0.22777605,-10.00415,6.5924034,-0.014868164,-0.18691407,-0.541626,0.0
18,-0.22777605,-10.00415,6.5924034,-0.059472658,-0.19753419,-0.57454836,0.0
19,-0.018646717,-8.067604,5.475033,-0.059472658,-0.19753419,-0.57454836,0.0
20,-0.018646717,-8.067604,5.475033,-0.070092775,-0.23151855,-0.6180908,0.0
21,0.13363004,-6.581932,4.5177307,-0.070092775,-0.23151855,-0.6180908,0.0
22,0.13363004,-6.581932,4.5177307,-0.07540283,-0.270813,-0.6701294,0.0
23,0.13363004,-6.581932,4.5177307,-0.04460449,-0.3164795,-0.72323,0.0
24,0.2563181,-5.423088,3.605919,-0.04460449,-0.3164795,-0.72323,0.0
25,0.33483982,-4.5046616,2.8661804,-0.04460449,-0.3164795,-0.72323,0.0
26,0.33483982,-4.5046616,2.8661804,0.05522461,-0.36533204,-0.7657105,0.0
27,0.40428543,-3.7062836,2.356945,0.05522461,-0.36533204,-0.7657105,0.0
28,0.40428543,-3.7062836,2.356945,0.13062744,-0.42268068,-0.814563,0.0
29,0.51571345,-2.953186,1.9201965,0.13062744,-0.42268068,-0.814563,0.0
30,0.51571345,-2.953186,1.9201965,0.18372802,-0.48109132,-0.8527954,0.0
31,0.6317234,-2.2488556,1.4134407,0.18372802,-0.48109132,-0.8527954,0.0
32,0.6317234,-2.2488556,1.4134407,0.23364258,-0.52038574,-0.8687256,0.0
33,0.6317234,-2.2488556,1.4134407,0.29205322,-0.53100586,-0.8400513,0.0
34,0.6705034,-1.6573639,0.948452,0.29205322,-0.53100586,-0.8400513,0.0
35,0.6275525,-1.2356567,0.65854263,0.29205322,-0.53100586,-0.8400513,0.0
36,0.6275525,-1.2356567,0.65854263,0.30054933,-0.51188964,-0.76358646,0.0
37,0.52322125,-0.9761734,0.56698227,0.30054933,-0.51188964,-0.76358646,0.0
38,0.52322125,-0.9761734,0.56698227,0.24957275,-0.4725952,-0.6881836,0.0
39,0.37538862,-0.7908249,0.5409889,0.24957275,-0.4725952,-0.6881836,0.0
40,0.37538862,-0.7908249,0.5409889,0.2357666,-0.4609131,-0.6000366,0.0
